filename,label,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
[org][pop_roc]1050__1.wav,org,-158.7233,158.27908,-62.79057,55.437725,-21.999603,33.11208,-8.887661,2.026905,5.974404,3.4076931,9.895747,-3.5889132,6.5192227,-12.690688,-0.48492455,-7.112186,-2.1662,-4.0274324,0.7025955,-0.8485134
[org][pop_roc]1050__2.wav,org,-157.8753,170.49963,-63.69741,43.568924,-13.909777,29.929586,-2.4515827,3.488341,6.7937684,-0.7156828,6.0567923,-6.840845,3.2128887,-7.090295,2.6884248,-4.182815,-4.4632797,-5.626019,-1.2188306,1.9794859
[org][pop_roc]1050__3.wav,org,-152.76176,173.05577,-66.05096,40.95393,-13.744344,30.596445,-9.437644,3.40224,0.23093288,-3.9037259,5.8749166,-5.698476,6.7956176,-9.98968,-0.7518355,-8.611633,-2.3250327,-3.4850516,-3.3848867,0.2604926
[org][pop_roc]1052__1.wav,org,-241.47256,199.47763,-17.350475,59.54556,-2.5488563,12.399867,0.0923945,-3.40995,-8.290383,-2.2242393,5.8384204,7.326315,11.511605,1.7248967,6.8005147,-0.6714096,-5.8602667,-6.9860687,-2.94253,-3.7003565
[org][pop_roc]1052__2.wav,org,-224.94057,175.0444,-29.127443,66.28435,-3.2394242,28.612099,0.86600864,9.094906,-6.133207,5.0130844,3.1650696,3.6961377,5.7732716,-5.1317773,4.8569913,-0.06638698,0.9199688,-3.822289,2.298814,-5.909871
[org][pop_roc]1052__3.wav,org,-223.49254,170.87015,-37.729786,66.22473,-2.4470031,30.422014,4.69394,12.048302,-3.1837099,3.8432214,-3.2623622,0.841791,5.602269,-6.971975,-1.5411388,-5.3203278,2.1656466,3.4690733,11.630021,7.096766
[org][pop_roc]1053__1.wav,org,-132.874,119.33176,-41.750023,51.814083,-15.782713,40.335735,-12.570589,17.202122,-0.2977107,8.271403,-5.694935,16.099154,-1.398527,7.7203846,6.8027973,-0.22730695,-3.9782526,4.567604,-4.6551466,5.4747076
[org][pop_roc]1053__2.wav,org,-135.39757,121.19557,-33.525585,49.75175,-16.55943,44.34573,-7.6254115,18.002548,-2.7727928,7.7201753,-5.166105,16.130518,-4.4105325,4.0132766,-0.10540683,-0.76127845,-4.6294913,5.815673,-5.2086406,2.8793805
[org][pop_roc]1053__3.wav,org,-122.822624,107.37155,-39.60132,53.759964,-19.570557,45.159054,-14.01692,21.303919,2.1357758,10.865055,-11.271266,15.452731,0.0015696522,10.752019,6.2641096,0.40262493,-3.259653,2.6120179,-6.8459396,2.88897
[org][pop_roc]1055__1.wav,org,-250.52788,177.1119,40.224426,30.546503,9.358947,14.95968,-5.665641,8.4614935,1.5906053,1.3423706,2.2917538,-1.0034778,-0.38462004,-0.7559275,-0.09253725,-4.6703725,-4.914144,-3.3445215,-3.8497891,-5.364968
[org][pop_roc]1055__2.wav,org,-216.41098,159.94987,11.090698,38.122032,-6.309639,17.845116,1.5721099,9.402334,-1.3492475,-3.8679426,-2.6022782,-0.64423007,-0.24676143,-5.5997357,-2.2543511,-4.3154345,-1.6459153,0.86518687,0.28889543,-1.722187
[org][pop_roc]1055__3.wav,org,-200.72385,162.21124,-8.30361,32.68778,7.9001293,25.538885,-3.0226307,2.649788,-3.9327128,4.4804482,7.2385383,1.387972,4.670265,6.304339,1.4252254,-8.034375,-5.8176885,-1.9049103,-1.5935729,-0.49449718
[org][pop_roc]1056__1.wav,org,-219.46617,178.03175,13.306456,17.1147,6.119601,12.147065,1.5995903,16.887444,-5.733776,-6.2901587,-15.233248,3.8719912,-4.260093,8.562241,-3.6979697,-7.0273147,-6.3744516,2.930689,2.17737,-2.4172585
[org][pop_roc]1056__2.wav,org,-227.76286,191.2205,26.08398,8.327251,10.212675,6.627167,-8.214736,15.873324,-2.8288968,-0.22416751,-13.627802,0.64105326,-5.6880555,6.9825435,-1.9695133,-2.4630084,-9.4261055,-5.3601575,-2.9195747,-1.7043883
[org][pop_roc]1056__3.wav,org,-200.35156,181.5137,8.676474,22.134684,8.436046,8.835573,-5.779321,14.427985,-2.03281,2.8981085,-10.9117155,-3.1786299,-9.794551,2.7674148,-1.5076423,0.29221132,-2.0081103,-2.1897705,-6.8068767,-3.3777556
[org][pop_roc]1057__1.wav,org,-114.30692,158.42786,-63.594246,64.461555,-29.486725,39.78965,-12.180268,11.965364,-4.4987264,8.949756,7.12053,6.559458,12.56924,0.1349518,-0.8993247,-7.4069967,5.7784777,5.0038514,8.931907,1.800033
[org][pop_roc]1057__2.wav,org,-98.81377,146.96976,-66.7987,63.65293,-29.292038,36.018208,-15.513216,17.79804,7.418144,15.291569,2.9992216,-2.189341,1.7116692,-1.3354928,10.90903,9.245953,9.257643,0.7232195,8.2575035,2.5565732
[org][pop_roc]1057__3.wav,org,-104.690994,157.53665,-58.089344,58.451485,-28.773905,42.8135,-2.4349997,17.226538,3.2101948,-0.8621948,-2.0934591,-5.179132,7.359932,0.152772,11.276496,8.791547,7.3384657,-3.7665832,0.5011879,-0.17658237
[org][pop_roc]1058__1.wav,org,-390.7742,219.63326,-34.099976,19.9128,-17.72349,1.2576654,-5.519509,-1.1024824,-3.6010756,-9.970988,-3.9856236,-13.399062,-2.29221,-6.5941267,4.8829284,6.2066226,4.153472,-0.65646905,-6.7838845,-1.0380323
[org][pop_roc]1058__2.wav,org,-432.9827,228.25847,-49.37171,-6.7230077,-10.94526,-10.532159,-9.890046,-0.9721499,-6.5149484,-6.4810867,10.238281,3.0167742,1.6258315,-9.3628235,-7.6579905,-0.24314718,2.4277651,1.4417204,-1.7252377,1.7641455
[org][pop_roc]1058__3.wav,org,-443.38495,230.53185,-29.54757,2.0627635,-3.4755576,-6.820327,-7.2340593,-2.019903,-12.808198,-18.661226,-3.1113007,-1.3419192,6.414936,-1.5020809,-8.163947,-9.9014845,-9.750827,-5.972076,-3.1140542,0.6460649
[org][pop_roc]1061__1.wav,org,-231.28168,189.75467,18.294786,28.99808,1.2059075,5.0823755,-5.428726,0.22172579,-2.4969904,1.1791805,-2.6967916,-1.7264185,-4.230483,-4.29767,-6.979363,-6.7291536,-7.564567,-6.5442076,-3.6465669,-5.5907826
[org][pop_roc]1061__2.wav,org,-257.04825,171.11954,20.758268,27.892841,5.0465517,19.769588,4.3527503,3.9107134,-2.322224,-1.8879011,-3.7581608,-0.43548825,-2.636835,-0.3912414,-0.9167677,0.8702751,-3.5127547,-7.465984,-3.8934007,-4.4192557
[org][pop_roc]1061__3.wav,org,-235.33485,183.94115,20.294096,32.629025,3.8051932,12.9747,-2.4815774,1.6017557,-3.8892295,-1.8370838,-0.56018746,-2.497932,-5.0623674,1.423901,-5.737857,-5.9164515,-5.458096,-8.293891,-3.023134,-3.5542939
[org][pop_roc]1063__1.wav,org,-202.04419,164.44519,9.49458,38.933872,8.643059,22.11301,-3.7778223,3.388091,-5.9267173,6.4495654,-1.6360905,3.0807166,0.68431854,3.4718757,-2.6913247,-3.5071347,-6.428517,-7.431422,-3.8759856,-3.7119606
[org][pop_roc]1063__2.wav,org,-202.7358,158.41905,22.22364,30.088015,2.0808108,34.092987,0.3309261,1.227446,-13.1695595,6.59798,2.2165802,8.798172,0.48134273,1.3804178,-5.355249,-4.337969,-5.9370418,-3.0224001,-1.1884947,-0.10487654
[org][pop_roc]1063__3.wav,org,-201.30443,160.22168,13.413714,29.748432,4.3533583,29.75948,-4.258162,4.777724,-3.2040577,9.636583,-3.7273002,0.036953017,-1.5689244,1.9921318,-5.190506,-4.6707554,-4.8958764,-3.706829,-3.6386733,-5.768244
[org][pop_roc]1064__1.wav,org,-119.82037,129.9833,-77.81485,46.698044,7.272539,30.495514,-10.100684,7.6312237,-0.9023352,10.807535,-2.0106459,-0.85595584,-2.5972419,-4.072609,-6.3639345,0.99868304,-3.0388525,-5.1033564,-3.1148286,-0.34413353
[org][pop_roc]1064__2.wav,org,-118.337364,130.03557,-81.57067,46.01476,9.376661,34.90971,-8.09779,8.1545515,0.05328216,10.205116,-3.2959068,0.06410317,0.32030165,-3.487822,-6.3676248,2.0383995,-1.0312997,-6.693273,-3.0173128,0.4946242
[org][pop_roc]1064__3.wav,org,-114.30045,133.60953,-81.19917,41.666817,10.345068,31.111471,-8.356048,7.302383,-2.8153243,10.811854,-3.7109747,1.0164626,0.22053081,-0.32809532,-6.8573294,2.3832989,-2.8516328,-4.227481,-4.131553,1.8201511
[org][pop_roc]1068__1.wav,org,-160.2339,179.82596,-10.340507,5.721527,41.407486,-30.410849,31.338234,-26.374283,16.869799,-0.5974491,-9.191985,4.1969523,-19.039923,-1.8392699,0.09605767,-5.5567923,8.814949,-10.999932,-2.6991436,-2.925392
[org][pop_roc]1068__2.wav,org,-161.73767,189.48781,-11.545223,0.4800582,35.270782,-34.7051,31.721571,-29.097275,9.164321,-5.0969477,-9.648443,6.3563137,-13.392978,-0.07070758,-0.9812955,-6.72418,2.9643917,-8.57986,-0.56077355,-2.3371308
[org][pop_roc]1068__3.wav,org,-138.52289,177.79138,-19.864641,-3.3744404,36.620304,-31.438658,42.46657,-21.815847,12.897327,-5.929839,-13.532814,6.1899176,-12.251204,3.498451,-0.43867287,-5.7444243,-0.1562259,-10.396639,2.448511,0.15729749
[org][pop_roc]1069__1.wav,org,-223.23848,131.31645,-0.06935576,-9.238004,36.48358,-1.0742806,47.102356,-5.8407865,22.416634,2.2509143,4.2975082,5.5358024,-5.985929,-1.7610198,-1.69437,-8.484024,2.8887742,-12.07751,10.938046,-6.731848
[org][pop_roc]1069__2.wav,org,-185.48874,140.43451,-16.106117,-24.305952,40.92916,3.575384,51.013218,-11.398787,15.865462,-8.457855,1.4862448,2.2385635,-6.0816803,-5.1421156,-1.9263488,-8.450597,3.273512,-17.248861,8.574736,-8.040515
[org][pop_roc]1069__3.wav,org,-171.40456,112.94872,-11.615344,-1.0381609,38.82097,-3.423252,48.739956,-13.507408,21.202562,4.132143,0.47467536,11.912549,-13.176314,-4.511373,-13.43292,-4.582792,11.94959,-12.722996,10.361371,-6.774374
[org][pop_roc]1071__1.wav,org,-146.03258,154.0899,-31.85494,65.84797,-6.7558594,33.9743,-10.742406,15.577554,-0.80414015,-4.809251,13.680383,0.95707923,8.343234,-3.7613387,9.920591,-0.85194474,1.0648988,1.0287999,1.0028241,0.24817233
[org][pop_roc]1071__2.wav,org,-141.55914,153.86063,-35.524246,64.162506,-6.3823524,35.499683,-9.165452,13.151243,-3.0996182,-6.232402,13.446179,-0.64854497,7.074067,-5.49812,8.282023,-2.570125,0.26014155,1.9222065,0.1798336,0.9502711
[org][pop_roc]1071__3.wav,org,-139.29189,153.59805,-29.164507,58.632736,-12.376282,33.95768,-8.550017,18.964655,-1.3265982,-4.0415606,13.914714,1.1170151,6.4536557,-5.4212575,8.657612,-2.3181307,2.4692156,3.3442647,3.3408012,3.2808385
[org][pop_roc]1075__1.wav,org,-133.82571,116.94028,-1.1455454,62.635876,5.8375926,36.049236,-6.243079,18.116442,-8.925503,15.100486,-0.36997288,10.455022,-4.1123843,2.4855165,-8.670057,-2.7011352,-4.688252,1.6391119,-3.1781137,0.03078806
[org][pop_roc]1075__2.wav,org,-156.79839,129.82278,5.2898517,47.001163,15.318134,38.796684,-7.607451,17.666296,-5.642746,14.184203,-0.45532766,8.327584,-6.6127176,1.6673282,-9.187244,-3.44153,-8.9594555,2.4108906,-1.8748147,-0.29261532
[org][pop_roc]1075__3.wav,org,-155.90863,131.53114,1.91923,43.914383,16.192934,41.39401,-8.737783,14.195717,-7.7212515,13.790981,-1.5026044,7.4740663,-8.530511,0.61063087,-8.999949,-1.2443442,-7.1078725,2.6962132,-3.1694036,0.7801172
[org][pop_roc]1077__1.wav,org,-347.36874,200.057,-18.026934,13.7137575,-5.7604218,-13.197277,-18.26231,-14.297327,0.17660227,-27.703964,-19.785288,-21.416996,-24.05141,-0.70781505,-19.174168,-21.602282,-10.243922,-10.610157,-8.982582,-20.060278
[org][pop_roc]1077__2.wav,org,-370.81165,211.66965,-20.975721,15.291562,9.153965,-14.448937,-17.912321,-8.963928,-4.757054,-13.10481,-13.195337,-12.742657,-19.009373,-11.524286,-14.613078,-23.589447,-14.660328,-0.18998516,-11.739243,-12.973554
[org][pop_roc]1077__3.wav,org,-358.82962,210.24207,-25.106207,10.262782,3.3121536,-14.24292,-15.151126,-8.599702,-0.27231264,-19.60123,-23.46001,-23.316011,-19.115059,-3.207783,-15.828152,-25.141779,-12.255644,-6.0081205,-13.431895,-12.488978
[org][pop_roc]1079__1.wav,org,-125.30989,142.07957,-24.373192,33.875973,1.1212121,37.916225,-5.526418,23.026266,-3.4744756,8.7261505,-3.7543447,6.2532783,-0.8291965,-1.9163177,-4.1164727,1.748899,-1.456875,0.33011097,-1.5303521,-4.409959
[org][pop_roc]1079__2.wav,org,-113.13948,152.94556,-26.792236,30.105246,-5.7428966,33.488865,-10.181354,22.84898,-4.930889,6.8419895,-7.2925673,6.712134,-0.16494292,-3.5353057,-6.7875257,-1.2362202,-1.8321483,1.3440667,-0.013176937,-3.005562
[org][pop_roc]1079__3.wav,org,-105.77727,154.1892,-36.819557,23.49428,-5.827456,40.944748,-3.3754187,24.422838,-8.335291,6.4063926,-3.1405642,7.9084163,-0.97029954,-4.8097763,-5.039131,1.6658685,0.833375,2.8848574,1.1691933,-2.8773787
[org][pop_roc]1080__1.wav,org,-363.08188,250.05399,-30.987028,-7.763898,19.381018,2.1517794,-6.845457,6.525658,0.6657778,-16.80532,5.5193863,13.716545,-5.49761,-18.23714,-16.704996,-1.1916531,-0.5634911,4.5018816,6.688129,-0.066011645
[org][pop_roc]1080__2.wav,org,-387.9064,243.27437,-17.009266,-4.7751293,19.515203,4.3512034,-5.500299,1.2152171,-0.41176543,-8.650176,8.073909,5.0248256,-10.479753,-16.188648,-16.286629,-3.830442,-4.353915,2.6912286,7.141172,-0.42971525
[org][pop_roc]1080__3.wav,org,-379.04486,246.55537,-31.461971,17.608534,24.046253,-4.912968,-2.4704947,-0.12495711,-4.278189,-13.777857,-9.909832,-2.7802234,-0.45275375,-11.788428,-12.623839,2.9884653,3.0268035,5.1253595,-4.7457395,-17.295092
[org][pop_roc]1081__1.wav,org,-96.909195,144.56735,-31.516981,35.387253,-6.202987,41.98951,-0.5315464,19.031416,-12.100859,13.023478,-3.814372,6.5390606,-3.080771,-0.0032676784,-0.1026867,-2.799833,1.6076494,-2.4175954,7.198193,-5.3673882
[org][pop_roc]1081__2.wav,org,-113.91855,124.58079,-42.797405,48.077614,14.529887,46.140133,-14.142982,10.837046,-4.571489,28.254648,6.170612,8.155084,-10.250143,-4.9050236,6.7953587,10.793121,5.758313,-13.462366,0.16239075,-2.7223747
[org][pop_roc]1083__1.wav,org,-213.33803,134.26355,-5.892111,-4.566556,40.34874,-4.2798557,47.351494,-11.202351,26.083181,7.556165,7.073187,2.7324555,-5.3827186,-1.5737323,4.088047,-8.445134,-2.0456772,-16.741415,6.6149173,-6.0871515
[org][pop_roc]1083__2.wav,org,-185.54756,130.64856,-2.4215164,6.378884,26.93281,-14.593931,51.688843,-7.289545,22.532936,3.4328115,-3.704457,8.545422,-10.168585,0.14258665,-8.791306,-12.035037,2.6359236,-9.591932,14.484896,-10.231061
[org][pop_roc]1083__3.wav,org,-217.97978,127.82025,-6.8403864,2.5431116,44.307613,-5.7644334,47.720444,-14.059857,22.127327,6.0817847,9.712049,7.1913986,-1.5700222,6.128056,7.393949,-10.387677,-5.2372394,-14.97629,11.772695,-3.6263149
[org][pop_roc]1085__1.wav,org,-186.01183,111.31183,4.143688,-0.011970432,26.284754,-7.4686503,37.605846,-16.434153,11.077575,4.840186,-0.1558328,19.897905,-11.890148,8.039873,-7.019634,-4.1189227,7.3726597,-17.953362,11.849492,-19.390648
[org][pop_roc]1085__2.wav,org,-201.60535,109.5928,10.430718,6.4318585,23.44466,-9.996045,36.311985,-12.60225,13.420315,6.1680303,-0.57185054,20.984407,-13.532032,6.399718,-9.605789,-4.6243997,10.906382,-12.818625,15.172582,-19.926561
[org][pop_roc]1085__3.wav,org,-180.28076,107.85322,-3.4188051,-4.482651,28.928404,-6.2208047,36.20253,-18.832125,15.499142,9.920743,7.505595,26.213785,-11.02778,0.4575223,-13.920247,-2.9611192,17.911762,-9.133847,14.56713,-22.564314
[org][pop_roc]1087__1.wav,org,-85.18421,99.526726,-34.07804,55.05572,2.8376338,46.791824,-22.660559,20.916313,-1.6401232,23.167082,-11.75446,14.924091,-15.01031,4.3527427,-4.491293,16.919346,-4.7834,-4.1102567,-6.0926604,9.854528
[org][pop_roc]1087__2.wav,org,-81.64618,102.77987,-29.641794,49.76876,-4.6314597,48.068512,-17.54913,22.381832,-5.7143393,22.04125,-11.699596,17.080523,-9.785639,13.997355,-1.0197052,9.90508,-11.039939,-2.1950285,-4.083233,7.3393183
[org][pop_roc]1087__3.wav,org,-73.30437,102.49336,-33.821903,46.874634,-4.587665,47.982136,-17.941916,21.563477,-6.1588235,22.007895,-11.063566,17.700151,-10.039034,9.045463,-7.8736,10.592994,-3.7924702,2.9378154,-9.468559,1.3591994
[org][pop_roc]1088__1.wav,org,-277.95346,172.38632,10.828094,44.728615,0.27306047,22.099432,-14.201233,-2.010303,-5.0416245,3.5115376,-4.5502467,9.66705,2.4980252,2.8568134,4.1151366,-0.56436855,-1.1995175,-2.2090182,5.53095,-1.7887826
[org][pop_roc]1088__2.wav,org,-266.35196,186.33046,5.215036,29.270384,-13.320415,17.98336,-16.209805,7.030967,4.474949,15.132639,1.6009023,9.669614,0.27916315,-3.7514963,-1.2869145,-4.381935,0.080041364,-1.6330042,5.0529594,-4.91901
[org][pop_roc]1088__3.wav,org,-266.30078,179.36163,1.5028548,33.62499,-4.3899665,22.904284,-12.288289,3.0544188,-1.7400982,4.0900407,-3.2216084,10.501395,5.559672,4.4227266,4.394861,-3.1552799,-3.313885,-4.5693994,3.0525126,-2.514196
[org][pop_roc]1091__1.wav,org,-213.1907,141.48904,18.827677,-13.222181,21.420872,-14.105554,68.24975,2.376178,18.932339,-4.9381223,-7.6129103,15.660598,-9.220169,-3.6522214,-2.76086,-2.6290824,14.397185,-5.790149,-2.0728958,-15.549169
[org][pop_roc]1091__2.wav,org,-238.8747,145.67642,24.308867,-10.47597,28.98396,-10.737035,55.483402,-6.332302,19.084991,-1.8232335,-0.62693095,15.416344,-6.519764,-6.143522,-3.4847069,-7.405941,10.947111,-5.2849336,0.96408445,-14.719231
[org][pop_roc]1091__3.wav,org,-237.26079,147.54558,16.524883,-22.555864,27.178204,0.23272611,65.620766,-6.2141027,13.362346,-5.58813,0.4051715,11.450329,-4.5093527,-3.560696,3.112352,-5.1812305,10.136787,-6.4164214,4.703825,-12.776411
[org][pop_roc]1093__1.wav,org,-196.0036,186.21721,-14.810896,42.860085,0.36838156,13.475119,-7.053808,12.569134,-5.5338917,7.03607,-3.0172179,-6.6458735,1.1484001,3.6791384,-3.5187106,-7.4168286,0.095858894,-7.8520045,-3.4836102,-7.290431
[org][pop_roc]1093__2.wav,org,-184.2815,166.49321,-36.30549,53.17926,0.9128352,10.198364,-4.311721,12.138303,-2.5124373,7.080774,0.8652668,-1.5722668,-0.91436553,-2.063094,-5.4637165,-3.0754192,3.355709,-10.878759,-4.2075186,-6.879927
[org][pop_roc]1093__3.wav,org,-168.98598,186.98842,-27.40218,50.481728,-2.0366495,10.968392,-8.273675,9.02682,-7.29242,3.4049213,-2.845564,-0.4204726,1.8614839,1.3979813,-1.4015447,-5.064157,-3.2308295,-13.367828,-3.8095386,-8.027645
[org][pop_roc]1095__1.wav,org,-234.22696,166.79898,-37.331654,44.53285,-6.222111,33.505436,8.283585,4.320323,-2.3945913,-0.82437617,7.109934,-6.261964,-6.25542,-10.368015,0.7856815,5.132361,4.7394295,1.9944038,-1.9839734,-6.4337654
[org][pop_roc]1095__2.wav,org,-236.47336,164.55806,-41.372623,45.869873,-2.6860838,38.724648,7.8194704,0.8173894,-1.1703075,-0.5747636,7.857076,-2.3516219,2.1050882,-3.031068,3.2142253,1.2576956,-6.772102,-10.3560095,-11.128544,-5.5322447
[org][pop_roc]1095__3.wav,org,-238.86043,163.91441,-31.195366,49.989094,-7.9259386,34.602703,9.29203,7.499288,0.88676625,-1.4015317,5.999524,-5.543507,-2.5397458,-6.618412,1.7765555,2.5026088,-2.4411242,-5.873888,-7.9350314,-5.0720696
[org][pop_roc]1098__1.wav,org,-173.37299,192.3823,-26.095985,42.808167,-9.078698,14.500864,-3.2611995,15.222246,-11.206177,9.543054,-7.5210657,4.5753613,4.465789,-2.698759,3.425481,-7.501817,3.5959482,-9.367477,4.1297283,-3.0867915
[org][pop_roc]1098__2.wav,org,-169.10257,191.32562,-31.104902,39.619328,-5.15919,14.154416,-0.31555474,12.882156,-9.068834,7.822726,-5.720523,5.632758,3.682787,-7.518274,2.9687366,-7.6847954,0.973866,-6.175711,1.053954,-3.7793102
[org][pop_roc]1098__3.wav,org,-162.98273,203.57608,-47.335014,33.906136,-5.978673,9.026352,3.922121,12.238385,-7.3633676,9.887196,-0.3444883,0.64711183,0.92025244,-7.145583,4.074854,-5.2950087,2.1992986,-1.7322495,-0.5995879,-0.9884481
[org][pop_roc]1099__1.wav,org,-116.37559,200.73308,-49.32346,28.186594,4.003796,7.633529,8.647052,6.813928,-2.2418225,1.8690851,-4.371799,9.940905,3.5009215,-2.5485728,-9.360028,-3.363226,4.109324,-4.8613873,-1.800511,-4.098047
[org][pop_roc]1099__2.wav,org,-111.73491,200.72638,-64.53837,41.767735,1.1689343,6.710309,13.723522,6.9400225,-0.3326425,5.8320904,-4.0595884,13.42335,-0.79980373,-3.8940642,-3.5512412,1.8756816,8.296228,-3.470772,1.5840099,-5.871304
[org][pop_roc]1099__3.wav,org,-128.42072,205.35211,-54.306934,31.907547,3.481996,8.224482,10.590952,7.8959894,-5.9178967,3.9216297,-5.2956114,9.71877,3.4324443,0.011377283,-2.1242046,0.6146607,9.78107,0.10343532,1.1003233,-2.933214
[org][pop_roc]1102__1.wav,org,-117.99599,194.24928,-34.881306,30.020771,-26.768553,17.343754,-2.6751614,6.525909,-0.34485653,2.4041045,-3.7860446,-1.353905,9.917486,3.1033134,-3.5919678,-0.33081627,-8.863834,-5.961288,3.032805,-3.1420524
[org][pop_roc]1102__2.wav,org,-86.63468,173.74559,-44.24634,38.84093,-24.093071,31.161364,-13.760354,6.740776,-0.9730385,-7.292434,-5.231713,2.9216611,0.2303092,2.6643481,-3.0100253,-6.24473,-6.7097883,-4.256348,-0.41655964,0.024894802
[org][pop_roc]1102__3.wav,org,-89.78793,183.38165,-50.990883,37.42808,-20.164534,30.534458,-13.600048,7.8779383,-7.163326,-7.326947,-6.479257,7.2795024,-1.3354807,-3.3678432,-5.179923,-4.3845415,-2.2606525,-7.105003,-0.65253747,-3.1874514
[org][pop_roc]1105__1.wav,org,-192.08612,123.266655,-3.6293364,25.448717,39.621185,-25.542028,60.408237,-25.076065,14.831281,-0.31569126,-12.029098,31.243507,-16.977169,16.83678,0.92385006,-13.601623,5.1778626,-14.198162,7.9444294,-1.3552686
[org][pop_roc]1105__2.wav,org,-195.45644,126.91545,-5.268969,28.893404,36.8712,-25.158121,54.675667,-27.480644,19.402397,7.3724575,-15.461513,29.17305,-24.786808,13.621316,0.08172962,-7.1878366,11.915356,-17.869068,3.9628255,-0.762462
[org][pop_roc]1105__3.wav,org,-163.20735,137.33699,-13.629455,10.359739,42.192226,-25.648088,50.03616,-32.734512,20.893023,2.4462042,-11.746551,21.157442,-22.974497,5.8667293,-0.14416574,-7.746114,15.997093,-15.086841,4.3845487,-2.1624808
[org][pop_roc]1115__1.wav,org,-162.52745,165.85727,-25.802753,41.785908,-0.26387736,28.884151,0.25406536,9.3983965,-2.4652233,1.764985,0.63777155,6.688744,5.865057,5.9716663,-1.161948,-0.033782136,1.4376272,1.7290018,5.0990825,6.2194247
[org][pop_roc]1115__2.wav,org,-166.4177,164.62498,-31.555784,37.191677,-1.7768314,31.493546,5.386073,11.004402,-1.5434059,5.274236,3.4854453,4.592304,0.51903415,1.4286605,0.9257128,4.048645,3.6312435,-1.6012188,2.1263003,3.5766106
[org][pop_roc]1115__3.wav,org,-170.48737,158.21352,-29.851892,39.407574,-3.0706873,31.04166,-0.85323423,8.767529,-4.647529,3.3433752,0.23037572,6.361381,3.618541,4.5786285,-1.2174417,0.5705195,2.427559,0.6779933,2.9945104,3.6362388
[org][pop_roc]1126__1.wav,org,-207.38199,193.3873,-21.033186,46.916683,-0.011395605,12.852109,1.5432711,5.586283,-8.283114,4.087901,-1.5703123,3.2236292,3.3586023,-3.8334236,-7.867691,-14.4455385,-2.186014,1.1453357,0.11359632,-0.7066803
